index,Class
44742,LowIncome
6051,HighIncome
5809,LowIncome
1887,LowIncome
4338,HighIncome
11268,LowIncome
45897,LowIncome
47659,LowIncome
43824,LowIncome
15276,LowIncome
47611,LowIncome
37933,HighIncome
38542,LowIncome
25239,LowIncome
4870,LowIncome
48769,LowIncome
14544,LowIncome
42249,LowIncome
23631,LowIncome
4691,LowIncome
47725,LowIncome
22788,LowIncome
16684,LowIncome
25085,LowIncome
24535,LowIncome
42967,LowIncome
19445,HighIncome
3811,LowIncome
32497,LowIncome
45196,LowIncome
11880,LowIncome
37760,LowIncome
33149,LowIncome
11491,LowIncome
8062,HighIncome
4117,LowIncome
23488,HighIncome
19243,HighIncome
9419,LowIncome
37037,LowIncome
17654,LowIncome
42743,LowIncome
26592,LowIncome
9479,LowIncome
38790,LowIncome
31847,LowIncome
47558,HighIncome
433,LowIncome
31700,LowIncome
9043,LowIncome
24281,HighIncome
40437,HighIncome
36439,LowIncome
16291,HighIncome
41487,LowIncome
8396,LowIncome
11390,LowIncome
43472,LowIncome
8058,LowIncome
1770,LowIncome
40061,LowIncome
3899,LowIncome
26259,LowIncome
22696,HighIncome
27837,LowIncome
36601,LowIncome
10278,HighIncome
13962,LowIncome
27715,HighIncome
29720,LowIncome
27446,LowIncome
9996,LowIncome
22401,HighIncome
30245,LowIncome
34717,LowIncome
19539,LowIncome
1126,LowIncome
34315,LowIncome
34605,LowIncome
14180,LowIncome
46885,LowIncome
29262,LowIncome
9958,LowIncome
2945,HighIncome
45149,HighIncome
24564,HighIncome
10407,LowIncome
13123,HighIncome
47222,HighIncome
40536,LowIncome
2493,LowIncome
29396,LowIncome
42299,LowIncome
41986,LowIncome
21053,HighIncome
4199,LowIncome
1133,LowIncome
41619,LowIncome
46053,HighIncome
25037,LowIncome
40557,LowIncome
38857,LowIncome
42828,LowIncome
14761,LowIncome
38695,HighIncome
1727,LowIncome
13427,LowIncome
42760,LowIncome
32150,HighIncome
1368,LowIncome
43745,HighIncome
9426,LowIncome
27188,LowIncome
706,LowIncome
41258,LowIncome
26138,HighIncome
32579,LowIncome
16704,LowIncome
2116,LowIncome
15420,LowIncome
11915,HighIncome
14938,LowIncome
5189,LowIncome
11215,LowIncome
37790,LowIncome
16662,LowIncome
26764,HighIncome
48725,LowIncome
27417,LowIncome
6796,HighIncome
10461,LowIncome
34902,LowIncome
40821,LowIncome
7757,LowIncome
37488,LowIncome
13857,LowIncome
29584,HighIncome
21667,LowIncome
3645,HighIncome
42301,LowIncome
29218,HighIncome
12547,HighIncome
30817,LowIncome
28907,LowIncome
30516,LowIncome
28175,LowIncome
25704,LowIncome
45808,LowIncome
1365,LowIncome
21092,LowIncome
25811,LowIncome
19646,HighIncome
24046,LowIncome
819,LowIncome
7973,LowIncome
8517,LowIncome
35679,LowIncome
11860,LowIncome
48085,LowIncome
3377,HighIncome
455,LowIncome
45937,LowIncome
46273,LowIncome
33562,LowIncome
26992,LowIncome
5107,LowIncome
14594,LowIncome
34805,LowIncome
26147,HighIncome
37308,HighIncome
18175,LowIncome
15585,HighIncome
453,LowIncome
27316,LowIncome
6709,LowIncome
34961,HighIncome
12062,HighIncome
17303,LowIncome
17079,HighIncome
13661,LowIncome
8455,LowIncome
5336,LowIncome
22597,LowIncome
34096,LowIncome
16312,LowIncome
31575,LowIncome
36115,LowIncome
36251,LowIncome
43488,LowIncome
14133,HighIncome
11447,HighIncome
12028,HighIncome
16548,HighIncome
41014,LowIncome
23337,LowIncome
39316,HighIncome
33617,HighIncome
10754,LowIncome
44915,LowIncome
42585,LowIncome
23809,LowIncome
27190,HighIncome
19943,LowIncome
6500,LowIncome
34684,HighIncome
42912,LowIncome
17390,LowIncome
3478,LowIncome
15340,LowIncome
23912,LowIncome
25866,LowIncome
18959,LowIncome
3318,LowIncome
27531,LowIncome
22668,LowIncome
35874,LowIncome
8863,LowIncome
9493,LowIncome
4995,LowIncome
8945,HighIncome
14020,LowIncome
28253,LowIncome
37591,LowIncome
39909,LowIncome
13231,HighIncome
8902,LowIncome
6143,LowIncome
22270,LowIncome
40930,LowIncome
29835,HighIncome
32759,LowIncome
701,LowIncome
13671,LowIncome
38813,LowIncome
37136,LowIncome
16317,LowIncome
7904,HighIncome
37874,LowIncome
10746,LowIncome
24604,LowIncome
28819,LowIncome
9112,HighIncome
10512,HighIncome
42977,LowIncome
7730,HighIncome
23188,LowIncome
28065,HighIncome
34739,HighIncome
3549,HighIncome
6032,LowIncome
25135,HighIncome
41372,LowIncome
37117,HighIncome
17749,LowIncome
13618,LowIncome
3189,HighIncome
30592,LowIncome
30762,LowIncome
16071,LowIncome
2282,LowIncome
21464,LowIncome
21453,HighIncome
38248,LowIncome
41125,LowIncome
17647,LowIncome
1546,LowIncome
12318,HighIncome
1453,LowIncome
37570,LowIncome
48404,HighIncome
30994,LowIncome
40333,LowIncome
38482,LowIncome
20754,HighIncome
6832,LowIncome
36991,LowIncome
16804,HighIncome
12748,LowIncome
17000,HighIncome
17121,LowIncome
32731,LowIncome
9998,LowIncome
39896,LowIncome
35190,LowIncome
28401,HighIncome
856,HighIncome
43325,HighIncome
36262,LowIncome
31669,HighIncome
22635,LowIncome
35011,LowIncome
22763,HighIncome
30564,LowIncome
3664,LowIncome
34344,LowIncome
32935,LowIncome
20079,LowIncome
41098,LowIncome
9202,HighIncome
43010,HighIncome
24248,LowIncome
26123,HighIncome
36640,LowIncome
39681,LowIncome
48123,HighIncome
21606,LowIncome
44125,LowIncome
22,LowIncome
22233,LowIncome
22512,LowIncome
36541,LowIncome
11311,LowIncome
40650,LowIncome
15088,HighIncome
14519,LowIncome
9,LowIncome
37733,LowIncome
40319,HighIncome
5530,LowIncome
30544,HighIncome
27984,HighIncome
23215,HighIncome
6258,LowIncome
16673,LowIncome
29739,LowIncome
26416,LowIncome
24915,HighIncome
31671,HighIncome
44662,LowIncome
22714,LowIncome
43493,HighIncome
43935,LowIncome
43100,LowIncome
38152,LowIncome
34220,LowIncome
9803,LowIncome
8288,LowIncome
34752,LowIncome
23806,LowIncome
28184,LowIncome
21196,LowIncome
36302,LowIncome
15143,LowIncome
21506,LowIncome
14834,LowIncome
42027,LowIncome
43089,LowIncome
12290,LowIncome
7711,HighIncome
14111,HighIncome
7425,LowIncome
41099,LowIncome
20237,LowIncome
1429,HighIncome
33942,LowIncome
17862,LowIncome
12491,LowIncome
24253,LowIncome
27776,LowIncome
25352,LowIncome
26519,LowIncome
44042,LowIncome
35281,LowIncome
30354,LowIncome
24577,LowIncome
20684,LowIncome
19644,LowIncome
7079,HighIncome
16790,LowIncome
2495,LowIncome
1457,LowIncome
35030,LowIncome
3082,HighIncome
5021,LowIncome
39070,LowIncome
14908,LowIncome
23437,HighIncome
2098,LowIncome
35935,LowIncome
17211,LowIncome
26284,HighIncome
24868,LowIncome
19515,LowIncome
23394,LowIncome
15998,LowIncome
2288,LowIncome
29898,LowIncome
29930,LowIncome
30720,LowIncome
34312,LowIncome
38923,LowIncome
14396,LowIncome
5412,LowIncome
48653,HighIncome
6180,LowIncome
42173,LowIncome
3411,LowIncome
19477,LowIncome
2611,LowIncome
20160,HighIncome
25003,HighIncome
41100,LowIncome
13403,LowIncome
18556,LowIncome
42719,LowIncome
42214,HighIncome
2324,HighIncome
35430,LowIncome
17511,HighIncome
11755,LowIncome
34559,LowIncome
22794,HighIncome
47473,LowIncome
3453,HighIncome
11904,LowIncome
33555,LowIncome
24382,LowIncome
17462,HighIncome
40861,LowIncome
48114,LowIncome
44439,LowIncome
1273,HighIncome
13435,LowIncome
8573,LowIncome
15577,LowIncome
22001,LowIncome
9078,LowIncome
13036,LowIncome
37284,LowIncome
17840,LowIncome
6943,LowIncome
44108,LowIncome
37537,LowIncome
36599,LowIncome
47710,LowIncome
42039,LowIncome
9889,LowIncome
941,HighIncome
12180,LowIncome
12699,HighIncome
28293,HighIncome
20516,LowIncome
46945,LowIncome
22827,HighIncome
16589,HighIncome
12778,LowIncome
18736,LowIncome
20917,HighIncome
40889,LowIncome
31855,LowIncome
27280,HighIncome
32292,LowIncome
1685,LowIncome
44030,LowIncome
2823,LowIncome
13473,LowIncome
15613,LowIncome
11005,LowIncome
15184,HighIncome
30603,LowIncome
19842,HighIncome
46499,LowIncome
19455,LowIncome
12256,LowIncome
45717,LowIncome
28818,LowIncome
1064,LowIncome
48650,LowIncome
23218,LowIncome
1580,LowIncome
376,LowIncome
32337,LowIncome
33286,LowIncome
2744,LowIncome
2127,LowIncome
44463,LowIncome
11657,HighIncome
39243,LowIncome
23876,LowIncome
12929,LowIncome
32405,LowIncome
22632,LowIncome
25900,LowIncome
29714,LowIncome
48555,LowIncome
47712,HighIncome
6818,LowIncome
15634,LowIncome
19550,LowIncome
20046,LowIncome
45628,LowIncome
19352,HighIncome
30083,LowIncome
9598,LowIncome
34115,HighIncome
30712,LowIncome
17255,LowIncome
31161,LowIncome
17153,HighIncome
3927,LowIncome
1881,LowIncome
46504,LowIncome
41306,LowIncome
47133,HighIncome
10436,LowIncome
24992,LowIncome
30382,LowIncome
9511,LowIncome
25616,LowIncome
5183,LowIncome
35459,LowIncome
33770,HighIncome
24270,HighIncome
31825,LowIncome
8736,LowIncome
29463,LowIncome
3532,HighIncome
13844,LowIncome
34560,LowIncome
16051,LowIncome
4696,HighIncome
41183,HighIncome
41680,HighIncome
44322,LowIncome
22421,LowIncome
46565,HighIncome
25499,HighIncome
41947,LowIncome
27513,LowIncome
20103,LowIncome
9507,LowIncome
46627,LowIncome
25597,LowIncome
2541,LowIncome
17155,LowIncome
43601,LowIncome
3336,LowIncome
29684,LowIncome
41254,LowIncome
9853,LowIncome
23826,LowIncome
38048,LowIncome
9024,LowIncome
7099,LowIncome
22140,LowIncome
21029,LowIncome
20660,LowIncome
18397,LowIncome
25309,LowIncome
28671,LowIncome
29589,HighIncome
3667,LowIncome
26459,LowIncome
16412,LowIncome
15950,LowIncome
36388,LowIncome
19485,HighIncome
24041,LowIncome
47924,LowIncome
937,HighIncome
7507,LowIncome
3383,LowIncome
22946,HighIncome
12013,LowIncome
25185,LowIncome
17131,HighIncome
22679,LowIncome
34424,HighIncome
11231,LowIncome
1471,LowIncome
14354,LowIncome
44078,LowIncome
17558,HighIncome
30203,HighIncome
15125,LowIncome
48274,LowIncome
35839,LowIncome
44149,LowIncome
28645,LowIncome
10187,HighIncome
33565,LowIncome
46811,LowIncome
400,LowIncome
19650,LowIncome
41023,HighIncome
38198,LowIncome
8283,HighIncome
30538,LowIncome
1232,LowIncome
33582,LowIncome
13081,LowIncome
11794,LowIncome
4400,LowIncome
11835,LowIncome
5415,LowIncome
26326,LowIncome
29624,HighIncome
26926,LowIncome
16136,LowIncome
28229,LowIncome
27603,LowIncome
26521,LowIncome
16647,LowIncome
16613,LowIncome
5309,LowIncome
45128,LowIncome
10776,LowIncome
34823,HighIncome
5784,LowIncome
9353,HighIncome
6017,LowIncome
22525,LowIncome
28577,LowIncome
9316,LowIncome
45568,LowIncome
9744,LowIncome
31734,HighIncome
22513,LowIncome
16462,LowIncome
17795,HighIncome
40782,LowIncome
27852,LowIncome
18185,HighIncome
40106,LowIncome
31120,HighIncome
42073,LowIncome
46422,LowIncome
19009,LowIncome
24895,HighIncome
20356,HighIncome
46702,LowIncome
42991,HighIncome
35682,LowIncome
43208,LowIncome
35923,LowIncome
37604,LowIncome
28760,HighIncome
6069,LowIncome
22023,LowIncome
6018,LowIncome
17343,LowIncome
7624,HighIncome
1043,LowIncome
41402,HighIncome
815,HighIncome
12330,LowIncome
19395,LowIncome
7012,LowIncome
18574,HighIncome
7934,LowIncome
31891,LowIncome
33190,HighIncome
17093,LowIncome
41692,HighIncome
42408,LowIncome
41054,LowIncome
10214,LowIncome
1684,LowIncome
12033,LowIncome
37631,LowIncome
26736,HighIncome
46429,LowIncome
29833,LowIncome
23110,LowIncome
26471,LowIncome
44006,LowIncome
21615,LowIncome
14466,LowIncome
21403,LowIncome
588,LowIncome
48792,LowIncome
26785,LowIncome
25127,LowIncome
28192,LowIncome
29511,LowIncome
34299,LowIncome
18745,LowIncome
43928,LowIncome
38335,LowIncome
16815,HighIncome
29599,LowIncome
32942,LowIncome
16283,LowIncome
4084,LowIncome
2954,LowIncome
46638,LowIncome
45369,LowIncome
25218,LowIncome
29690,LowIncome
23718,LowIncome
2882,LowIncome
41766,LowIncome
491,LowIncome
16069,HighIncome
1942,LowIncome
47195,LowIncome
11753,LowIncome
20949,LowIncome
45954,LowIncome
6384,LowIncome
7570,LowIncome
5763,LowIncome
40326,LowIncome
13328,HighIncome
38218,LowIncome
27369,LowIncome
518,LowIncome
45317,LowIncome
23555,LowIncome
6773,LowIncome
41842,LowIncome
3229,LowIncome
31487,LowIncome
26973,HighIncome
32278,LowIncome
19256,LowIncome
20021,HighIncome
17154,HighIncome
22050,LowIncome
38296,LowIncome
37842,LowIncome
3522,LowIncome
13406,LowIncome
45561,LowIncome
36630,LowIncome
15122,LowIncome
33661,LowIncome
9220,LowIncome
5533,LowIncome
33958,LowIncome
29079,LowIncome
10988,LowIncome
36385,LowIncome
46534,LowIncome
5819,HighIncome
1266,HighIncome
15257,LowIncome
1366,HighIncome
15442,LowIncome
12007,LowIncome
29738,HighIncome
34055,LowIncome
2268,LowIncome
13937,LowIncome
16102,LowIncome
6966,LowIncome
30100,LowIncome
30059,LowIncome
9279,HighIncome
43710,LowIncome
15498,LowIncome
30002,LowIncome
12683,HighIncome
36808,HighIncome
22371,LowIncome
13566,LowIncome
38174,LowIncome
15196,LowIncome
10944,HighIncome
12114,LowIncome
4204,LowIncome
41979,HighIncome
28274,LowIncome
39112,LowIncome
24145,LowIncome
7166,LowIncome
43715,HighIncome
31676,LowIncome
42578,HighIncome
7756,LowIncome
28830,LowIncome
23057,LowIncome
18219,HighIncome
4638,LowIncome
15336,LowIncome
47252,HighIncome
42450,LowIncome
16816,LowIncome
4858,LowIncome
19904,LowIncome
31866,LowIncome
28608,LowIncome
22672,HighIncome
11719,LowIncome
36024,HighIncome
37688,LowIncome
30108,LowIncome
14679,LowIncome
31613,LowIncome
7557,LowIncome
953,LowIncome
42587,LowIncome
21924,HighIncome
25725,LowIncome
43101,LowIncome
41197,LowIncome
34787,LowIncome
31749,LowIncome
7378,LowIncome
14316,LowIncome
22482,LowIncome
14027,LowIncome
35446,LowIncome
16654,LowIncome
5010,LowIncome
23815,LowIncome
27468,LowIncome
41338,HighIncome
22367,LowIncome
14554,LowIncome
34881,LowIncome
9746,LowIncome
34596,HighIncome
25463,HighIncome
1370,LowIncome
3850,LowIncome
12941,HighIncome
41053,LowIncome
44403,LowIncome
40027,LowIncome
19213,LowIncome
12992,LowIncome
20233,HighIncome
37503,LowIncome
14949,LowIncome
43781,LowIncome
41369,HighIncome
41916,LowIncome
45456,LowIncome
37215,LowIncome
2930,HighIncome
48149,LowIncome
17682,LowIncome
15001,LowIncome
938,LowIncome
32102,LowIncome
22817,LowIncome
39192,LowIncome
17908,HighIncome
5607,LowIncome
1311,LowIncome
34209,LowIncome
12105,LowIncome
43600,LowIncome
3094,LowIncome
10923,LowIncome
27038,HighIncome
36257,LowIncome
30906,LowIncome
46423,LowIncome
5178,HighIncome
38514,LowIncome
19660,LowIncome
43276,LowIncome
14934,LowIncome
4233,LowIncome
46655,LowIncome
6315,LowIncome
23586,HighIncome
33923,HighIncome
34757,LowIncome
19936,HighIncome
19100,LowIncome
29907,LowIncome
29944,LowIncome
44236,LowIncome
1065,LowIncome
7452,LowIncome
23747,LowIncome
3060,LowIncome
33317,LowIncome
30629,LowIncome
26919,LowIncome
45660,LowIncome
12714,LowIncome
36575,LowIncome
36106,LowIncome
1521,LowIncome
15402,HighIncome
38187,LowIncome
38663,LowIncome
14456,LowIncome
5443,LowIncome
20126,HighIncome
35225,LowIncome
31831,LowIncome
32342,LowIncome
21923,LowIncome
8646,LowIncome
44543,LowIncome
22691,LowIncome
12834,LowIncome
10889,LowIncome
32478,LowIncome
43453,LowIncome
40766,HighIncome
47468,LowIncome
46510,LowIncome
15054,HighIncome
45773,LowIncome
13509,LowIncome
29801,LowIncome
36186,LowIncome
21993,HighIncome
40428,HighIncome
13492,LowIncome
5686,LowIncome
31839,HighIncome
40668,LowIncome
13692,LowIncome
30921,HighIncome
6489,LowIncome
36521,HighIncome
22610,LowIncome
27055,LowIncome
12932,LowIncome
19910,LowIncome
43964,LowIncome
20910,HighIncome
40389,HighIncome
39795,LowIncome
40838,LowIncome
48478,LowIncome
29637,LowIncome
46280,LowIncome
34432,HighIncome
38871,HighIncome
16494,LowIncome
28062,HighIncome
23569,LowIncome
26322,HighIncome
16866,LowIncome
22349,LowIncome
34669,LowIncome
1442,HighIncome
46734,LowIncome
36751,LowIncome
24454,HighIncome
426,LowIncome
20070,HighIncome
6068,LowIncome
30260,LowIncome
14900,LowIncome
13616,LowIncome
41755,LowIncome
13027,LowIncome
40275,HighIncome
31841,LowIncome
43955,LowIncome
34435,LowIncome
26997,HighIncome
47259,LowIncome
14820,LowIncome
7506,LowIncome
10397,HighIncome
24901,LowIncome
7243,LowIncome
15408,LowIncome
17769,LowIncome
18206,HighIncome
29879,HighIncome
3904,LowIncome
39586,HighIncome
38078,LowIncome
17856,LowIncome
31243,HighIncome
26142,LowIncome
42092,LowIncome
39530,HighIncome
44781,LowIncome
7143,LowIncome
16843,HighIncome
6355,HighIncome
25812,LowIncome
3270,LowIncome
15623,LowIncome
19534,LowIncome
40815,HighIncome
34672,LowIncome
36891,HighIncome
11194,LowIncome
40381,HighIncome
20281,LowIncome
40267,HighIncome
33645,HighIncome
42426,LowIncome
1804,HighIncome
37430,LowIncome
2042,LowIncome
20319,LowIncome
12950,LowIncome
43157,HighIncome
7641,LowIncome
5785,LowIncome
8282,LowIncome
23288,LowIncome
41157,LowIncome
40996,LowIncome
4311,LowIncome
6996,LowIncome
47353,LowIncome
14009,LowIncome
12143,HighIncome
18594,LowIncome
47089,LowIncome
15548,LowIncome
7663,LowIncome
12593,LowIncome
44223,HighIncome
2749,HighIncome
3429,LowIncome
6159,LowIncome
10420,LowIncome
39347,LowIncome
35150,LowIncome
31977,LowIncome
35435,HighIncome
48338,LowIncome
4778,HighIncome
13099,LowIncome
17958,LowIncome
17188,LowIncome
32157,LowIncome
14513,HighIncome
23847,LowIncome
47411,HighIncome
19227,LowIncome
35741,LowIncome
17886,LowIncome
16338,LowIncome
43485,LowIncome
15723,LowIncome
36897,LowIncome
30765,LowIncome
24672,LowIncome
43049,LowIncome
38726,LowIncome
43103,HighIncome
1776,LowIncome
38679,HighIncome
3980,LowIncome
2550,LowIncome
17072,LowIncome
44747,LowIncome
6448,LowIncome
34743,HighIncome
10662,HighIncome
1326,HighIncome
6385,LowIncome
38427,HighIncome
13279,LowIncome
32844,LowIncome
10679,HighIncome
11538,LowIncome
28101,LowIncome
10402,LowIncome
41722,LowIncome
30677,HighIncome
39356,LowIncome
20983,LowIncome
24442,LowIncome
15095,LowIncome
32051,LowIncome
40316,LowIncome
33100,LowIncome
12518,HighIncome
2497,LowIncome
31997,LowIncome
25094,LowIncome
36791,HighIncome
31181,LowIncome
11452,LowIncome
36117,LowIncome
34801,LowIncome
30747,LowIncome
17735,HighIncome
38541,LowIncome
16039,LowIncome
3103,LowIncome
38593,LowIncome
13639,LowIncome
46866,HighIncome
44247,LowIncome
38356,LowIncome
22707,HighIncome
6629,LowIncome
30064,LowIncome
13235,LowIncome
47102,LowIncome
29994,LowIncome
41520,LowIncome
46359,HighIncome
6718,LowIncome
18481,LowIncome
27145,LowIncome
43703,LowIncome
15819,LowIncome
10080,HighIncome
14168,LowIncome
653,LowIncome
1646,LowIncome
12591,LowIncome
34109,LowIncome
37777,LowIncome
41171,LowIncome
33298,HighIncome
2732,HighIncome
15800,LowIncome
5240,LowIncome
26264,LowIncome
13339,LowIncome
31150,LowIncome
40387,LowIncome
128,HighIncome
36814,LowIncome
6208,HighIncome
17802,LowIncome
37248,LowIncome
33342,LowIncome
32071,LowIncome
28281,LowIncome
45555,HighIncome
25358,LowIncome
8232,LowIncome
37619,HighIncome
12416,HighIncome
15605,LowIncome
590,LowIncome
12196,HighIncome
30428,HighIncome
25639,LowIncome
11524,LowIncome
29370,LowIncome
40176,HighIncome
43303,HighIncome
11195,HighIncome
17286,LowIncome
4671,HighIncome
24506,HighIncome
30350,LowIncome
34354,LowIncome
35199,HighIncome
33670,LowIncome
2490,LowIncome
23921,LowIncome
2577,LowIncome
47109,LowIncome
28153,LowIncome
21022,LowIncome
7457,LowIncome
17817,LowIncome
3186,LowIncome
3917,LowIncome
46487,LowIncome
39952,HighIncome
46875,LowIncome
35138,LowIncome
19524,LowIncome
8796,LowIncome
5723,LowIncome
46577,LowIncome
3951,HighIncome
9648,LowIncome
15766,LowIncome
12115,LowIncome
15550,LowIncome
22531,HighIncome
8260,HighIncome
516,LowIncome
5006,LowIncome
5553,LowIncome
35983,HighIncome
24816,LowIncome
28205,LowIncome
9635,LowIncome
4604,HighIncome
27918,LowIncome
1950,HighIncome
19802,LowIncome
44044,LowIncome
25125,LowIncome
7394,LowIncome
11500,LowIncome
36283,LowIncome
8976,LowIncome
10311,LowIncome
22200,HighIncome
21575,LowIncome
38945,LowIncome
11508,LowIncome
7302,LowIncome
46228,LowIncome
42434,LowIncome
41749,LowIncome
9393,LowIncome
9118,HighIncome
7290,LowIncome
36240,LowIncome
33434,HighIncome
15218,LowIncome
11387,LowIncome
33270,HighIncome
21747,LowIncome
9270,LowIncome
10609,LowIncome
22854,HighIncome
22952,LowIncome
917,HighIncome
36902,LowIncome
30832,LowIncome
29056,LowIncome
12694,LowIncome
44018,LowIncome
5640,LowIncome
43429,LowIncome
19300,LowIncome
21488,LowIncome
39021,LowIncome
23067,LowIncome
18901,HighIncome
47179,LowIncome
21299,LowIncome
5250,HighIncome
41188,HighIncome
33505,HighIncome
26444,LowIncome
11557,LowIncome
22686,LowIncome
31008,LowIncome
35425,LowIncome
39808,HighIncome
6517,HighIncome
46764,LowIncome
11251,LowIncome
21390,LowIncome
41388,LowIncome
16657,LowIncome
20262,LowIncome
47948,LowIncome
45410,LowIncome
17460,LowIncome
26823,LowIncome
25743,LowIncome
2548,LowIncome
9020,HighIncome
30079,LowIncome
12962,LowIncome
7253,LowIncome
15536,LowIncome
40231,LowIncome
17873,LowIncome
43388,LowIncome
37290,LowIncome
48512,LowIncome
